country,date,iso_code,people_fully_vaccinated_per_hundred,people_vaccinated_per_hundred,total_vaccinations_per_hundred,sputnikv_total_vaccinations,sinovac_total_vaccinations,sinopharm_total_vaccinations,pfizer_total_vaccinations,astrazeneca_total_vaccinations,novavax_total_vaccinations,moderna_total_vaccinations,johnson&johnson_total_vaccinations,covaxin_total_vaccinations,cansino_total_vaccinations
Ecuador,2021-10-21,ECU,56.68,67.52,122.02,,12516580,,6593344,2317256,,,,,399967
Ecuador,2021-10-22,ECU,56.83,68.07,122.74,,12594706,,6632447,2328285,,,,,401192
Ecuador,2021-10-23,ECU,56.85,68.13,122.83,,12601926,,6638602,2331137,,,,,401465
Ecuador,2021-10-24,ECU,56.86,68.15,122.87,,12604859,,6640312,2332319,,,,,401567
Ecuador,2021-10-25,ECU,57.01,68.61,123.5,,12674033,,6672405,2342138,,,,,402805
Ecuador,2021-10-26,ECU,57.17,69.12,124.21,,12752019,,6707424,2355812,,,,,403847
Ecuador,2021-10-27,ECU,57.32,69.63,124.93,,12829311,,6740524,2372882,,,,,404921
Ecuador,2021-10-28,ECU,57.48,70.15,125.64,,12906365,,6775633,2387653,,,,,406114
Ecuador,2021-10-29,ECU,57.63,70.58,126.26,,12969165,,6810510,2399245,,,,,407146
Ecuador,2021-10-30,ECU,57.66,70.6,126.31,,12971262,,6814193,2401286,,,,,407335
Ecuador,2021-10-31,ECU,57.66,70.61,126.32,,12971945,,6815578,2402233,,,,,407415
Ecuador,2021-11-01,ECU,57.67,70.61,126.34,,12972590,,6816515,2403246,,,,,407497
Ecuador,2021-11-02,ECU,57.67,70.62,126.35,,12973147,,6817379,2404397,,,,,407586
Ecuador,2021-11-03,ECU,57.68,70.63,126.37,,12974181,,6818758,2405709,,,,,407668
Ecuador,2021-11-04,ECU,57.83,70.92,126.86,,13017713,,6846252,2420262,,,,,408631
Ecuador,2021-11-05,ECU,57.97,71.28,127.44,,13067862,,6877223,2442156,,,,,409654
Ecuador,2021-11-06,ECU,57.99,71.3,127.5,,13071281,,6880313,2445897,,,,,409779
Ecuador,2021-11-07,ECU,58.0,71.31,127.52,,13072254,,6881497,2447872,,,,,409834
Ecuador,2021-11-08,ECU,58.15,71.61,128.05,,13117714,,6907233,2469526,,,,,411006
Ecuador,2021-11-09,ECU,58.32,71.93,128.61,,13163818,,6940780,2490205,,,,,412130
Ecuador,2021-11-10,ECU,58.52,72.26,129.21,,13210720,,6977624,2511410,,,,,413093
Ecuador,2021-11-11,ECU,58.74,72.56,129.79,,13250878,,7020028,2532947,,,,,414113
Ecuador,2021-11-12,ECU,58.92,72.83,130.33,,13290658,,7053367,2554491,,,,,415193
Ecuador,2021-11-13,ECU,58.97,72.98,130.54,,13313686,,7062917,2560182,,,,,415400
Ecuador,2021-11-14,ECU,58.99,73.06,130.65,,13325622,,7067182,2563707,,,,,415520
Ecuador,2021-11-15,ECU,59.2,73.34,131.24,,13373222,,7096860,2590351,,,,,416619
Ecuador,2021-11-16,ECU,59.45,73.67,131.9,,13434099,,7128500,2615266,,,,,417553
Ecuador,2021-11-17,ECU,59.75,73.98,132.65,,13500824,,7161855,2648063,,,,,418447
Ecuador,2021-11-18,ECU,60.09,74.25,133.37,,13569854,,7190815,2676936,,,,,419461
Ecuador,2021-11-19,ECU,60.44,74.55,134.11,,13645471,,7222549,2701802,,,,,420330
Ecuador,2021-11-20,ECU,60.58,74.7,134.44,,13675204,,7240171,2712486,,,,,420779
Ecuador,2021-11-21,ECU,60.67,74.8,134.66,,13694510,,7251712,2720874,,,,,421129
Ecuador,2021-11-22,ECU,61.37,75.34,135.96,,13852250,,7304370,2733863,,,,,430199
Ecuador,2021-11-23,ECU,61.78,75.63,136.76,,13938304,,7332377,2762073,,,,,431226
Ecuador,2021-11-24,ECU,62.28,75.92,137.63,,14038333,,7361809,2786890,,,,,432278
Ecuador,2021-11-25,ECU,62.77,76.21,138.49,,14140560,,7388586,2811035,,,,,433333
Ecuador,2021-11-26,ECU,63.23,76.45,139.29,,14233700,,7412348,2835981,,,,,434532
Ecuador,2021-11-27,ECU,63.33,76.54,139.52,,14254733,,7421268,2847056,,,,,434937
Ecuador,2021-11-28,ECU,63.38,76.59,139.64,,14264403,,7426537,2853648,,,,,435276
Ecuador,2021-11-29,ECU,63.72,76.77,140.28,,14318682,,7453019,2885596,,,,,436549
Ecuador,2021-11-30,ECU,64.02,76.96,140.88,,14365425,,7479714,2917546,,,,,437886
Ecuador,2021-12-01,ECU,64.3,77.12,141.49,,14404076,,7505512,2960383,,,,,439649
Ecuador,2021-12-02,ECU,64.63,77.31,142.17,,14453950,,7528972,3007330,,,,,441898
Ecuador,2021-12-03,ECU,64.89,77.44,142.72,,14493801,,7546625,3046463,,,,,443964
Ecuador,2021-12-04,ECU,64.97,77.48,142.9,,14501621,,7554839,3062196,,,,,444589
Ecuador,2021-12-05,ECU,65.01,77.5,143.0,,14505778,,7558582,3071347,,,,,444979
Ecuador,2021-12-06,ECU,65.2,77.6,143.43,,14528560,,7574114,3108367,,,,,446980
Ecuador,2021-12-07,ECU,65.45,77.7,143.94,,14554736,,7595810,3149119,,,,,448606
Ecuador,2021-12-08,ECU,65.74,77.79,144.46,,14592032,,7615518,3184547,,,,,450134
Ecuador,2021-12-09,ECU,66.11,77.91,145.08,,14649173,,7633549,3218000,,,,,451533
Ecuador,2021-12-10,ECU,66.51,78.04,145.75,,14718061,,7650794,3250707,,,,,452922
Ecuador,2021-12-11,ECU,66.68,78.11,146.05,,14745531,,7659117,3266736,,,,,453859
Ecuador,2021-12-12,ECU,66.77,78.15,146.22,,14760157,,7663875,3278397,,,,,454576
Ecuador,2021-12-13,ECU,67.13,78.25,146.81,,14818964,,7677436,3308903,,,,,455880
Ecuador,2021-12-14,ECU,67.48,78.36,147.37,,14877846,,7692056,3335927,,,,,457021
Ecuador,2021-12-15,ECU,68.0,78.53,148.44,,14966828,,7753180,3373926,,,,,458966
Ecuador,2021-12-16,ECU,68.38,78.64,149.08,,15026656,,7776774,3404088,,,,,460214
Ecuador,2021-12-17,ECU,68.69,78.73,149.62,,15077661,,7794838,3431703,,,,,461243
Ecuador,2021-12-18,ECU,68.8,78.76,149.83,,15095239,,7801976,3443517,,,,,461852
Ecuador,2021-12-19,ECU,68.86,78.79,149.96,,15104034,,7807033,3452438,,,,,462381
Ecuador,2021-12-20,ECU,69.16,78.86,150.47,,15149719,,7824372,3479977,,,,,463517
Ecuador,2021-12-21,ECU,69.49,78.94,151.02,,15202236,,7842204,3505959,,,,,464675
Ecuador,2021-12-22,ECU,69.74,79.01,151.51,,15239156,,7860642,3537344,,,,,466139
Ecuador,2021-12-23,ECU,69.96,79.08,151.96,,15271426,,7877558,3567805,,,,,467354
Ecuador,2021-12-24,ECU,69.99,79.09,152.01,,15274398,,7879347,3571600,,,,,467535
Ecuador,2021-12-25,ECU,70.02,79.1,152.09,,15279904,,7881501,3576629,,,,,467878
Ecuador,2021-12-26,ECU,70.04,79.11,152.13,,15281901,,7882709,3580578,,,,,468131
Ecuador,2021-12-27,ECU,70.27,79.2,152.64,,15313582,,7900072,3620920,,,,,470034
Ecuador,2021-12-28,ECU,70.55,79.32,153.24,,15352861,,7924113,3662569,,,,,472419
Ecuador,2021-12-29,ECU,70.78,79.43,153.74,,15382579,,7947822,3696520,,,,,474798
Ecuador,2021-12-30,ECU,70.93,79.51,154.07,,15402171,,7964301,3718185,,,,,476541
Ecuador,2021-12-31,ECU,70.94,79.52,154.1,,15403412,,7965940,3720268,,,,,476711
Ecuador,2022-01-01,ECU,70.94,79.52,154.11,,15403665,,7966170,3721182,,,,,476767
Ecuador,2022-01-02,ECU,70.95,79.53,154.14,,15404774,,7967498,3724893,,,,,476977
Ecuador,2022-01-03,ECU,71.1,79.62,154.63,,15422187,,7985372,3773707,,,,,479543
Ecuador,2022-01-04,ECU,71.27,79.73,155.24,,15444781,,8011385,3832035,,,,,482617
Ecuador,2022-01-05,ECU,71.46,79.86,155.91,,15467499,,8044861,3890820,,,,,485924
Ecuador,2022-01-06,ECU,71.65,79.99,156.57,,15490943,,8083455,3944505,,,,,489367
Ecuador,2022-01-07,ECU,71.83,80.1,157.24,,15513242,,8126755,3995097,,,,,492473
Ecuador,2022-01-08,ECU,71.89,80.14,157.49,,15520643,,8147897,4010827,,,,,493385
Ecuador,2022-01-09,ECU,71.93,80.18,157.7,,15528050,,8163050,4028882,,,,,494678
Ecuador,2022-01-10,ECU,72.16,80.34,158.48,,15556922,,8211359,4084604,,,,,498589
Ecuador,2022-01-11,ECU,72.4,80.51,159.27,,15588321,,8256465,4150693,,,,,502961
Ecuador,2022-01-12,ECU,72.63,80.69,160.08,,15617644,,8293808,4227101,,,,,507936
Ecuador,2022-01-13,ECU,72.83,80.84,160.81,,15641132,,8325008,4297789,,,,,512236
Ecuador,2022-01-14,ECU,73.01,80.98,161.53,,15662991,,8352924,4376049,,,,,516080
Ecuador,2022-01-15,ECU,73.08,81.02,161.82,,15671188,,8363973,4408952,,,,,517150
Ecuador,2022-01-16,ECU,73.13,81.06,162.04,,15676257,,8370956,4429469,,,,,518050
Ecuador,2022-01-17,ECU,73.3,81.2,162.72,,15692512,,8394628,4499421,,,,,521372
Ecuador,2022-01-18,ECU,73.44,81.31,163.33,,15707923,,8419121,4566603,,,,,524024
Ecuador,2022-01-19,ECU,73.56,81.39,163.86,,15721740,,8443082,4622153,,,,,525961
Ecuador,2022-01-20,ECU,73.67,81.48,164.36,,15735510,,8463566,4674022,,,,,527769
Ecuador,2022-01-21,ECU,73.78,81.55,164.89,,15750066,,8483355,4732281,,,,,529437
Ecuador,2022-01-22,ECU,73.82,81.57,165.15,,15756526,,8492384,4760902,,,,,529910
Ecuador,2022-01-23,ECU,73.84,81.58,165.27,,15759476,,8496025,4778869,,,,,530420
Ecuador,2022-01-24,ECU,73.93,81.65,165.67,,15770976,,8506838,4825706,,,,,532046
Ecuador,2022-01-25,ECU,74.02,81.71,166.06,,15782397,,8518139,4872700,,,,,533420
Ecuador,2022-01-26,ECU,74.11,81.76,166.44,,15793333,,8529873,4915427,,,,,534646
Ecuador,2022-01-27,ECU,74.2,81.81,166.81,,15803593,,8540863,4959873,,,,,535742
Ecuador,2022-01-28,ECU,74.27,81.85,167.21,,15812935,,8552679,5009163,,,,,536882
Estonia,2021-01-01,EST,0.0,0.19,0.19,,,,194,,,,,,
Estonia,2021-01-08,EST,0.02,0.77,0.77,,,,11149,,,,,,
Estonia,2021-01-15,EST,0.04,1.34,1.34,,,,18691,,,0,,,
Estonia,2021-01-22,EST,0.24,1.74,1.92,,,,26335,,,439,,,
Estonia,2021-01-29,EST,0.79,2.08,2.8,,,,38755,,,812,,,
Estonia,2021-02-05,EST,1.39,2.66,3.98,,,,53405,,,1346,,,
Estonia,2021-02-12,EST,1.75,3.46,5.13,,,,67892,0,,2100,,,
Estonia,2021-02-19,EST,2.05,4.62,6.57,,,,80140,8038,,2583,,,
Estonia,2021-02-26,EST,2.66,5.84,8.37,,,,91520,20493,,3339,,,
Estonia,2021-03-05,EST,3.48,7.37,10.67,,,,105193,38684,,5791,,,
Estonia,2021-03-12,EST,4.21,9.62,13.6,,,,122608,63354,,9370,,,
Estonia,2021-03-19,EST,4.62,12.34,16.65,,,,138243,79498,,11950,,,
Estonia,2021-03-26,EST,4.95,14.44,19.01,,,,158001,88853,,14216,,,
Estonia,2021-04-02,EST,5.59,16.19,21.33,,,,177527,107582,,17567,,,
Estonia,2021-04-09,EST,6.15,19.42,25.04,,,,202005,117558,,22609,,,
Estonia,2021-04-16,EST,6.95,21.54,27.91,,,,229208,126999,,26344,0,,
Estonia,2021-04-23,EST,7.93,23.33,30.61,,,,253131,137243,,31089,0,,
Estonia,2021-04-30,EST,9.97,25.4,34.64,,,,287056,153145,,36091,35,,
Estonia,2021-05-07,EST,12.55,27.81,39.49,,,,333997,170623,,40848,345,,
Estonia,2021-05-14,EST,14.45,29.93,43.34,,,,369320,177400,,46526,1082,,
Estonia,2021-05-21,EST,16.75,32.42,47.66,,,,414739,180302,,57340,5787,,
Estonia,2021-05-28,EST,19.4,34.91,52.28,,,,463153,182439,,65821,11241,,
Estonia,2021-06-04,EST,21.85,37.35,56.7,,,,508017,189886,,71310,15119,,
Estonia,2021-06-11,EST,25.38,39.19,61.72,,,,551593,207743,,78491,16417,,
Estonia,2021-06-18,EST,29.49,40.76,67.09,,,,601617,218928,,86870,18996,,
Estonia,2021-06-25,EST,31.36,41.52,69.56,,,,621417,226053,,90720,20494,,
Estonia,2021-07-02,EST,34.25,42.55,73.21,,,,657386,233585,,95294,23736,,
Estonia,2021-07-09,EST,36.79,43.74,76.6,,,,694488,235255,,98862,25931,,
Estonia,2021-07-16,EST,38.97,44.85,79.52,,,,726709,235763,,101159,29796,,
Estonia,2021-07-23,EST,41.04,46.49,82.71,,,,765576,236079,,103355,34019,,
Estonia,2021-07-30,EST,42.52,48.01,85.29,,,,795288,236459,,106411,36918,,
Estonia,2021-08-06,EST,43.87,49.95,88.02,,,,828305,236749,,109508,40578,,
Estonia,2021-08-13,EST,45.21,51.77,90.64,,,,860517,236971,,114142,43697,,
Estonia,2021-08-20,EST,46.45,53.12,92.88,,,,884897,237154,,118821,44725,,
Estonia,2021-08-27,EST,47.48,54.27,94.81,,,,910629,237331,,124533,45282,,
Estonia,2021-09-03,EST,48.71,55.16,96.74,,,,931759,237411,,128725,45789,,
Estonia,2021-09-10,EST,50.02,55.74,98.5,,,,951322,237463,,133686,46039,,
Estonia,2021-09-17,EST,51.46,56.27,100.35,,,,971521,237506,,138524,47438,,
Estonia,2021-09-24,EST,52.97,56.82,102.21,,,,991464,237533,,143104,49735,,
Estonia,2021-10-01,EST,54.1,57.29,103.62,,,,1003416,237547,,146306,51688,,
Estonia,2021-10-08,EST,54.87,57.65,104.64,,,,1014577,237564,,148790,53217,,
Estonia,2021-10-15,EST,55.61,58.06,105.92,,,,1027876,237575,,151099,55176,,
Estonia,2021-10-22,EST,56.36,58.76,107.78,,,,1048913,237590,,153548,59286,,
Estonia,2021-10-29,EST,57.2,59.87,111.19,,,,1088449,237602,,155941,63551,,
Estonia,2021-11-05,EST,57.87,60.83,115.21,,,,1135872,237627,,159808,66639,,
Estonia,2021-11-12,EST,58.35,61.48,118.49,,,,1171900,237649,,164881,68449,,
Estonia,2021-11-19,EST,58.8,61.94,121.52,,,,1204860,237665,,171281,69948,,
Estonia,2021-11-26,EST,59.28,62.31,124.19,,,,1233385,237672,,176527,71231,,
Estonia,2021-12-03,EST,59.81,62.62,126.75,,,,1260957,237678,,181599,72374,,
Estonia,2021-12-10,EST,60.44,62.87,129.38,,,,1290802,237684,,186301,73428,,
Estonia,2021-12-17,EST,61.05,63.1,132.25,,,,1322630,237685,,192143,74261,,
Estonia,2021-12-24,EST,61.45,63.33,134.55,,,,1344783,237689,,196805,74804,,
Estonia,2021-12-31,EST,61.77,63.55,136.51,,,,1364995,237693,,202495,75382,,
Estonia,2022-01-07,EST,62.09,63.83,138.64,,,,1389174,237700,,208791,76039,,
Estonia,2022-01-14,EST,62.38,64.07,141.07,,,,1414881,237701,,215277,76491,,
Estonia,2022-01-21,EST,62.62,64.28,143.07,,,,1434652,237704,,220034,76865,,
Estonia,2022-01-28,EST,62.81,64.44,144.52,,,,1449328,237704,,223745,77117,,
Estonia,2022-02-04,EST,62.96,64.53,145.59,,,,1459389,237709,,226060,77288,,
Estonia,2022-02-11,EST,63.09,64.59,146.29,,,,1466656,237711,,227552,77412,,
Estonia,2022-02-18,EST,63.22,64.64,146.85,,,,1472621,237712,,228663,77506,,
Estonia,2022-02-25,EST,63.32,64.68,147.32,,,,1477557,237713,0,229747,77611,,
Estonia,2022-03-04,EST,63.42,64.73,147.78,,,,1482251,237713,1,230677,77684,,
Estonia,2022-03-11,EST,63.49,64.76,148.14,,,,1486043,237715,63,231377,77762,,
Estonia,2022-03-18,EST,63.54,64.79,148.41,,,,1488804,237715,143,231853,77815,,
Finland,2021-01-08,FIN,,,,,,,21670,8,,16,0,,
Finland,2021-01-15,FIN,,,,,,,62520,10,,17,0,,
Finland,2021-01-22,FIN,,,,,,,119789,12,,944,0,,
Finland,2021-01-29,FIN,,,,,,,173746,14,,3521,0,,
Finland,2021-02-05,FIN,,,,,,,228922,21,,4393,0,,
Finland,2021-02-12,FIN,,,,,,,280297,4036,,5814,0,,
Finland,2021-02-19,FIN,,,,,,,340352,24305,,10510,0,,
Finland,2021-02-26,FIN,,,,,,,403286,56055,,19286,0,,
Finland,2021-03-05,FIN,,,,,,,469362,96327,,27193,0,,
Finland,2021-03-12,FIN,,,,,,,537554,140831,,39018,0,,
Finland,2021-03-19,FIN,,,,,,,616902,185331,,42873,0,,
Finland,2021-03-26,FIN,,,,,,,717432,185356,,53003,0,,
Finland,2021-04-02,FIN,,,,,,,817006,202667,,69873,0,,
Finland,2021-04-09,FIN,,,,,,,938186,243592,,81938,0,,
Finland,2021-04-16,FIN,,,,,,,1097831,299813,,104148,0,,
Finland,2021-04-23,FIN,,,,,,,1267903,337171,,118935,0,,
Finland,2021-04-30,FIN,,,,,,,1445689,354616,,138370,0,,
Finland,2021-05-07,FIN,,,,,,,1660370,360363,,162778,0,,
Finland,2021-05-14,FIN,,,,,,,1863691,368015,,188970,0,,
Finland,2021-05-21,FIN,,,,,,,2093316,381074,,222781,0,,
Finland,2021-05-28,FIN,,,,,,,2318535,392749,,259399,0,,
Finland,2021-06-04,FIN,,,,,,,2567296,405311,,297680,0,,
Finland,2021-06-11,FIN,,,,,,,2866169,422270,,326758,0,,
Finland,2021-06-18,FIN,,,,,,,3174204,426220,,359684,0,,
Finland,2021-06-25,FIN,,,,,,,3398477,439083,,385050,0,,
Finland,2021-07-02,FIN,,,,,,,3666000,471496,,411211,0,,
Finland,2021-07-09,FIN,,,,,,,3911623,508087,,443266,0,,
Finland,2021-07-16,FIN,,,,,,,4127138,536281,,469371,0,,
Finland,2021-07-23,FIN,,,,,,,4354932,549574,,501258,0,,
Finland,2021-07-30,FIN,,,,,,,4589058,552390,,538365,0,,
Finland,2021-08-06,FIN,,,,,,,4807787,553086,,584117,0,,
Finland,2021-08-13,FIN,,,,,,,5051080,553209,,646557,0,,
Finland,2021-08-20,FIN,,,,,,,5284249,553327,,716236,0,,
Finland,2021-08-27,FIN,,,,,,,5490157,553384,,764774,0,,
Finland,2021-09-03,FIN,,,,,,,5689857,553413,,800641,0,,
Finland,2021-09-10,FIN,,,,,,,5859042,553442,,834532,0,,
Finland,2021-09-17,FIN,,,,,,,5974098,553467,,866089,0,,
Finland,2021-09-24,FIN,,,,,,,6091258,553498,,909928,0,,
Finland,2021-10-01,FIN,,,,,,,6209937,553543,,949907,0,,
Finland,2021-10-08,FIN,,,,,,,6317666,553575,,981248,0,,
Finland,2021-10-15,FIN,,,,,,,6434570,553600,,999439,0,,
Finland,2021-10-22,FIN,,,,,,,6531381,553632,,1014794,0,,
Finland,2021-10-29,FIN,,,,,,,6631106,553642,,1032210,0,,
Finland,2021-11-05,FIN,,,,,,,6707855,553664,,1044638,0,,
Finland,2021-11-12,FIN,,,,,,,6784588,553675,,1055666,0,,
Finland,2021-11-19,FIN,,,,,,,6872988,553711,,1066036,0,,
Finland,2021-11-26,FIN,,,,,,,6983593,553770,,1076356,0,,
Finland,2021-12-03,FIN,,,,,,,7128183,553776,,1090431,0,,
Finland,2021-12-10,FIN,,,,,,,7304853,553776,,1109794,0,,
Finland,2021-12-17,FIN,,,,,,,7564678,553776,,1151355,0,,
Finland,2021-12-24,FIN,,,170.01,,,,7742905,553778,,1197816,0,,
Finland,2021-12-31,FIN,,,173.33,,,,7938850,553780,,1296473,0,,
Finland,2022-01-07,FIN,,,,,,,8208196,553781,,1427728,0,,
Finland,2022-01-14,FIN,,,,,,,8522611,553782,,1579907,0,,
Finland,2022-01-21,FIN,,,,,,,8755417,553783,,1722911,0,,
Finland,2022-01-28,FIN,74.38,77.41,195.07,,,,8909176,553783,,1810660,0,,
Finland,2022-02-04,FIN,75.25,79.87,201.48,,,,9006019,553785,,1847191,0,,
Finland,2022-02-11,FIN,75.75,,204.4,,,,9066307,553785,,1863914,0,,
Finland,2022-02-18,FIN,75.95,,205.57,,,,9111246,553785,,1872909,0,,
Finland,2022-02-25,FIN,,,,,,,9150720,553785,,1878481,0,,
Finland,2022-03-04,FIN,76.26,,206.57,,,,9183941,553785,,1881659,0,,
Finland,2022-03-11,FIN,,,,,,,9210805,553785,,1884270,0,,
Finland,2022-03-18,FIN,,,,,,,9235011,553785,,1886477,0,,
Finland,2022-03-25,FIN,,,,,,,9235420,553785,,1886487,0,,
France,2020-12-27,FRA,,0.0,0.0,,,,593,,,,,,
France,2020-12-28,FRA,,0.0,0.0,,,,1242,,,,,,
France,2020-12-29,FRA,,0.0,0.0,,,,1610,,,,,,
France,2020-12-30,FRA,,0.0,0.0,,,,2043,,,,,,
France,2020-12-31,FRA,,0.0,0.0,,,,2403,,,,,,
France,2021-01-01,FRA,,0.01,0.01,,,,3507,,,,,,
France,2021-01-02,FRA,0.0,0.01,0.01,,,,3856,,,,,,
France,2021-01-03,FRA,0.0,0.01,0.01,,,,4250,,,,,,
France,2021-01-04,FRA,0.0,0.01,0.01,,,,6324,,,,,,
France,2021-01-05,FRA,0.0,0.02,0.02,,,,13134,,,,,,
France,2021-01-06,FRA,0.0,0.04,0.04,,,,25409,,,,,,
France,2021-01-07,FRA,0.0,0.08,0.08,,,,54840,,,,,,
France,2021-01-08,FRA,0.0,0.14,0.14,,,,91948,,,,,,
France,2021-01-09,FRA,0.0,0.15,0.15,,,,103156,,,,,,
France,2021-01-10,FRA,0.0,0.16,0.16,,,,109143,,,,,,
France,2021-01-11,FRA,0.0,0.22,0.22,,,,149060,,,,,,
France,2021-01-12,FRA,0.0,0.31,0.31,,,,211159,,,,,,
France,2021-01-13,FRA,0.0,0.41,0.41,,,,276213,,,,,,
France,2021-01-14,FRA,0.0,0.53,0.53,,,,357655,,,1702,,,
France,2021-01-15,FRA,0.0,0.64,0.64,,,,426240,,,2092,,,
France,2021-01-16,FRA,0.0,0.67,0.67,,,,446205,,,2404,,,
France,2021-01-17,FRA,0.0,0.68,0.68,,,,457145,,,2484,,,
France,2021-01-18,FRA,0.0,0.81,0.81,,,,540047,,,5556,,,
France,2021-01-19,FRA,0.0,1.0,1.0,,,,666067,,,10230,,,
France,2021-01-20,FRA,0.0,1.21,1.21,,,,798592,,,15365,,,
France,2021-01-21,FRA,0.0,1.44,1.44,,,,951751,,,20701,,,
France,2021-01-22,FRA,0.0,1.62,1.62,,,,1067829,,,25816,,,
France,2021-01-23,FRA,0.0,1.68,1.68,,,,1104474,,,27679,,,
France,2021-01-24,FRA,0.0,1.69,1.69,,,,1114099,,,27840,,,
France,2021-01-25,FRA,0.0,1.81,1.81,,,,1189717,,,31651,,,
France,2021-01-26,FRA,0.01,1.96,1.97,,,,1289278,,,35565,,,
France,2021-01-27,FRA,0.02,2.12,2.13,,,,1398565,,,39161,,,
France,2021-01-28,FRA,0.04,2.3,2.34,,,,1533555,,,42902,,,
France,2021-01-29,FRA,0.06,2.44,2.5,,,,1639758,,,46190,,,
France,2021-01-30,FRA,0.07,2.48,2.55,,,,1671950,,,47320,,,
France,2021-01-31,FRA,0.07,2.49,2.56,,,,1678829,,,47366,,,
France,2021-02-01,FRA,0.1,2.57,2.67,,,,1749615,,,50767,,,
France,2021-02-02,FRA,0.16,2.67,2.83,,,,1851998,,,55260,,,
France,2021-02-03,FRA,0.21,2.78,2.99,,,,1956102,,,60479,,,
France,2021-02-04,FRA,0.28,2.9,3.19,,,,2083337,,,65411,,,
France,2021-02-05,FRA,0.35,3.0,3.36,,,,2192153,,,70233,,,
France,2021-02-06,FRA,0.37,3.04,3.41,,,,2222016,1704,,72279,,,
France,2021-02-07,FRA,0.37,3.05,3.42,,,,2230722,3125,,72380,,,
France,2021-02-08,FRA,0.44,3.12,3.56,,,,2313280,5904,,79945,,,
France,2021-02-09,FRA,0.55,3.21,3.76,,,,2436546,12684,,88388,,,
France,2021-02-10,FRA,0.66,3.32,3.98,,,,2565280,22285,,97779,,,
France,2021-02-11,FRA,0.81,3.45,4.26,,,,2727637,35891,,108127,,,
France,2021-02-12,FRA,0.92,3.57,4.49,,,,2857549,49284,,118419,,,
France,2021-02-13,FRA,0.95,3.6,4.55,,,,2892300,53062,,121761,,,
France,2021-02-14,FRA,0.96,3.61,4.57,,,,2903285,54034,,122112,,,
France,2021-02-15,FRA,1.08,3.66,4.74,,,,3000943,64509,,128640,,,
France,2021-02-16,FRA,1.22,3.74,4.96,,,,3130366,77050,,137627,,,
France,2021-02-17,FRA,1.38,3.81,5.19,,,,3264168,88197,,146287,,,
France,2021-02-18,FRA,1.55,3.92,5.47,,,,3427081,103130,,156784,,,
France,2021-02-19,FRA,1.69,4.01,5.7,,,,3558843,117488,,166442,,,
France,2021-02-20,FRA,1.73,4.04,5.77,,,,3599165,120817,,169814,,,
France,2021-02-21,FRA,1.74,4.04,5.78,,,,3607915,121434,,170139,,,
France,2021-02-22,FRA,1.85,4.1,5.95,,,,3702039,130593,,177471,,,
France,2021-02-23,FRA,1.97,4.18,6.15,,,,3819877,141988,,186112,,,
France,2021-02-24,FRA,2.09,4.27,6.36,,,,3938154,156285,,194580,,,
France,2021-02-25,FRA,2.23,4.42,6.65,,,,4076119,201212,,203498,,,
France,2021-02-26,FRA,2.33,4.59,6.92,,,,4191119,263092,,210985,,,
France,2021-02-27,FRA,2.37,4.66,7.03,,,,4227739,297897,,213652,,,
France,2021-02-28,FRA,2.37,4.67,7.05,,,,4235678,300360,,213860,,,
France,2021-03-01,FRA,2.45,4.77,7.22,,,,4324895,320872,,222783,,,
France,2021-03-02,FRA,2.55,4.92,7.47,,,,4442346,359748,,234028,,,
France,2021-03-03,FRA,2.65,5.09,7.74,,,,4564017,408490,,245451,,,
France,2021-03-04,FRA,2.75,5.34,8.08,,,,4701993,490719,,257815,,,
France,2021-03-05,FRA,2.84,5.63,8.48,,,,4835837,608876,,269902,,,
France,2021-03-06,FRA,2.87,5.94,8.81,,,,4934313,729633,,276368,,,
France,2021-03-07,FRA,2.88,6.12,9.0,,,,5003352,784832,,278770,,,
France,2021-03-08,FRA,2.95,6.28,9.23,,,,5105863,827660,,291246,,,
France,2021-03-09,FRA,3.04,6.54,9.57,,,,5239974,906668,,307170,,,
France,2021-03-10,FRA,3.12,6.8,9.92,,,,5378837,987670,,323367,,,
France,2021-03-11,FRA,3.21,7.16,10.38,,,,5537624,1116126,,341926,,,
France,2021-03-12,FRA,3.29,7.6,10.89,,,,5686878,1298913,,358074,,,
France,2021-03-13,FRA,3.32,7.94,11.26,,,,5788752,1431107,,370638,,,
France,2021-03-14,FRA,3.32,8.04,11.36,,,,5836201,1445165,,375878,,,
France,2021-03-15,FRA,3.37,8.27,11.64,,,,5960696,1497421,,390273,,,
France,2021-03-16,FRA,3.43,8.48,11.91,,,,6119093,1498644,,411663,,,
France,2021-03-17,FRA,3.49,8.7,12.19,,,,6283086,1499600,,435838,,,
France,2021-03-18,FRA,3.55,8.95,12.5,,,,6465599,1501171,,464112,,,
France,2021-03-19,FRA,3.61,9.29,12.9,,,,6634624,1571653,,491941,,,
France,2021-03-20,FRA,3.63,9.54,13.17,,,,6720752,1636917,,518920,,,
France,2021-03-21,FRA,3.63,9.61,13.24,,,,6749689,1642675,,536735,,,
France,2021-03-22,FRA,3.68,9.87,13.55,,,,6895437,1680203,,557593,,,
France,2021-03-23,FRA,3.74,10.24,13.98,,,,7076546,1764907,,584468,,,
France,2021-03-24,FRA,3.81,10.62,14.43,,,,7257236,1855924,,613406,,,
France,2021-03-25,FRA,3.87,11.13,15.0,,,,7461725,2006082,,645182,,,
